val_loss,epoch,step,train_loss
,499,48999,16.079408645629883
17.85871696472168,500,49097,
,500,49097,16.041736602783203
17.874731063842773,501,49195,
,501,49195,16.008934020996094
17.855377197265625,502,49293,
,502,49293,15.985177993774414
17.835670471191406,503,49391,
,503,49391,15.996342658996582
17.820415496826172,504,49489,
,504,49489,15.998104095458984
17.87468147277832,505,49587,
,505,49587,15.969682693481445
17.84284782409668,506,49685,
,506,49685,15.988635063171387
17.850526809692383,507,49783,
,507,49783,15.983845710754395
17.852325439453125,508,49881,
,508,49881,15.978221893310547
17.87912940979004,509,49979,
,509,49979,15.985466957092285
17.881046295166016,510,50077,
,510,50077,16.003446578979492
17.812984466552734,511,50175,
,511,50175,15.963981628417969
17.863004684448242,512,50273,
,512,50273,15.99977970123291
17.8448486328125,513,50371,
,513,50371,15.970495223999023
17.894075393676758,514,50469,
,514,50469,15.97021770477295
17.884281158447266,515,50567,
,515,50567,15.99633502960205
17.851428985595703,516,50665,
,516,50665,15.986465454101562
17.86417579650879,517,50763,
,517,50763,15.99733829498291
17.836702346801758,518,50861,
,518,50861,15.993936538696289
17.856496810913086,519,50959,
,519,50959,15.981403350830078
17.872926712036133,520,51057,
,520,51057,15.981298446655273
17.869199752807617,521,51155,
,521,51155,15.958258628845215
17.88136100769043,522,51253,
,522,51253,15.974037170410156
17.858749389648438,523,51351,
,523,51351,15.989749908447266
17.88813018798828,524,51449,
,524,51449,15.978304862976074
17.85057830810547,525,51547,
,525,51547,15.973731994628906
17.861312866210938,526,51645,
,526,51645,15.969095230102539
17.853857040405273,527,51743,
,527,51743,15.964869499206543
17.86360740661621,528,51841,
,528,51841,16.008594512939453
17.888071060180664,529,51939,
,529,51939,15.977568626403809
17.87627601623535,530,52037,
,530,52037,15.96795654296875
17.879688262939453,531,52135,
,531,52135,15.956449508666992
17.88890838623047,532,52233,
,532,52233,15.976945877075195
17.922948837280273,533,52331,
,533,52331,15.956454277038574
17.88457489013672,534,52429,
,534,52429,15.968793869018555
17.863061904907227,535,52527,
,535,52527,15.965367317199707
17.83525276184082,536,52625,
,536,52625,15.958961486816406
17.866479873657227,537,52723,
,537,52723,15.970329284667969
17.880285263061523,538,52821,
,538,52821,15.972627639770508
17.844585418701172,539,52919,
,539,52919,15.987252235412598
17.855405807495117,540,53017,
,540,53017,15.982556343078613
17.876205444335938,541,53115,
,541,53115,15.966423988342285
17.912982940673828,542,53213,
,542,53213,15.956790924072266
17.86884880065918,543,53311,
,543,53311,15.976663589477539
17.865970611572266,544,53409,
,544,53409,15.954705238342285
17.891067504882812,545,53507,
,545,53507,15.969849586486816
17.854949951171875,546,53605,
,546,53605,15.966230392456055
17.885337829589844,547,53703,
,547,53703,15.981531143188477
17.846450805664062,548,53801,
,548,53801,15.987772941589355
17.88408088684082,549,53899,
,549,53899,15.940271377563477
17.88054084777832,550,53997,
,550,53997,15.957345008850098
17.89457130432129,551,54095,
,551,54095,15.973237037658691
17.87677001953125,552,54193,
,552,54193,15.971711158752441
17.88791847229004,553,54291,
,553,54291,15.962284088134766
17.85569953918457,554,54389,
,554,54389,15.9915189743042
17.850393295288086,555,54487,
,555,54487,15.98144245147705
17.852867126464844,556,54585,
,556,54585,15.973949432373047
17.844966888427734,557,54683,
,557,54683,15.992297172546387
17.883832931518555,558,54781,
,558,54781,15.958309173583984
17.836673736572266,559,54879,
,559,54879,15.983993530273438
17.86928939819336,560,54977,
,560,54977,15.956836700439453
17.899951934814453,561,55075,
,561,55075,15.957300186157227
17.92402458190918,562,55173,
,562,55173,15.967516899108887
17.87498664855957,563,55271,
,563,55271,15.966520309448242
17.852426528930664,564,55369,
,564,55369,15.97620964050293
17.860584259033203,565,55467,
,565,55467,15.949803352355957
17.852325439453125,566,55565,
,566,55565,15.947790145874023
17.906667709350586,567,55663,
,567,55663,15.978096008300781
17.887279510498047,568,55761,
,568,55761,15.980696678161621
17.8684139251709,569,55859,
,569,55859,15.962570190429688
17.862213134765625,570,55957,
,570,55957,15.959211349487305
17.850444793701172,571,56055,
,571,56055,15.964488983154297
17.9195613861084,572,56153,
,572,56153,15.970698356628418
17.8938045501709,573,56251,
,573,56251,15.985091209411621
17.89223289489746,574,56349,
,574,56349,15.950610160827637
17.86882781982422,575,56447,
,575,56447,15.958741188049316
17.87701988220215,576,56545,
,576,56545,15.975120544433594
17.8367862701416,577,56643,
,577,56643,15.96667766571045
17.88242530822754,578,56741,
,578,56741,15.986068725585938
17.941415786743164,579,56839,
,579,56839,15.97737979888916
17.942651748657227,580,56937,
,580,56937,15.974315643310547
17.86756706237793,581,57035,
,581,57035,15.956206321716309
17.902664184570312,582,57133,
,582,57133,15.961514472961426
17.912256240844727,583,57231,
,583,57231,15.979186058044434
17.8692626953125,584,57329,
,584,57329,15.95429801940918
17.91046142578125,585,57427,
,585,57427,15.940454483032227
17.924224853515625,586,57525,
,586,57525,15.984138488769531
17.9189395904541,587,57623,
,587,57623,15.962218284606934
17.893957138061523,588,57721,
,588,57721,15.971959114074707
17.883935928344727,589,57819,
,589,57819,15.968833923339844
17.893495559692383,590,57917,
,590,57917,15.980000495910645
17.923768997192383,591,58015,
,591,58015,15.958759307861328
17.88209342956543,592,58113,
,592,58113,15.990966796875
17.917617797851562,593,58211,
,593,58211,15.969983100891113
17.891502380371094,594,58309,
,594,58309,15.96828556060791
17.871673583984375,595,58407,
,595,58407,15.956080436706543
17.916154861450195,596,58505,
,596,58505,15.965466499328613
17.87947654724121,597,58603,
,597,58603,15.963069915771484
17.867225646972656,598,58701,
,598,58701,15.975427627563477
17.880722045898438,599,58799,
,599,58799,15.971467971801758
17.917932510375977,600,58897,
,600,58897,15.968301773071289
17.91745376586914,601,58995,
,601,58995,15.962158203125
17.876317977905273,602,59093,
,602,59093,15.980217933654785
17.922657012939453,603,59191,
,603,59191,15.947419166564941
17.8797550201416,604,59289,
,604,59289,15.957054138183594
17.935382843017578,605,59387,
,605,59387,15.945034980773926
17.905460357666016,606,59485,
,606,59485,15.970056533813477
17.90498924255371,607,59583,
,607,59583,15.975398063659668
17.907432556152344,608,59681,
,608,59681,15.964776039123535
17.86415672302246,609,59779,
,609,59779,15.956059455871582
17.881404876708984,610,59877,
,610,59877,15.951948165893555
17.915912628173828,611,59975,
,611,59975,15.949943542480469
17.909730911254883,612,60073,
,612,60073,15.940857887268066
17.9163875579834,613,60171,
,613,60171,15.968645095825195
17.910005569458008,614,60269,
,614,60269,15.9666166305542
17.89458656311035,615,60367,
,615,60367,15.963751792907715
17.902509689331055,616,60465,
,616,60465,15.974653244018555
17.900230407714844,617,60563,
,617,60563,15.948601722717285
17.92462158203125,618,60661,
,618,60661,15.970785140991211
17.8592529296875,619,60759,
,619,60759,15.978636741638184
17.898738861083984,620,60857,
,620,60857,15.969684600830078
17.88521385192871,621,60955,
,621,60955,15.955343246459961
17.904624938964844,622,61053,
,622,61053,15.944196701049805
17.892501831054688,623,61151,
,623,61151,15.958836555480957
17.89358901977539,624,61249,
,624,61249,15.93931770324707
17.898977279663086,625,61347,
,625,61347,15.95644474029541
17.86585807800293,626,61445,
,626,61445,15.969025611877441
17.89006233215332,627,61543,
,627,61543,15.968069076538086
17.875267028808594,628,61641,
,628,61641,15.96565055847168
17.891511917114258,629,61739,
,629,61739,15.94486141204834
17.905609130859375,630,61837,
,630,61837,15.94589900970459
17.876962661743164,631,61935,
,631,61935,15.978418350219727
17.92124366760254,632,62033,
,632,62033,15.969259262084961
17.89998435974121,633,62131,
,633,62131,15.947664260864258
17.88227653503418,634,62229,
,634,62229,15.951150894165039
17.865205764770508,635,62327,
,635,62327,15.961047172546387
17.888935089111328,636,62425,
,636,62425,15.965967178344727
17.898578643798828,637,62523,
,637,62523,15.970282554626465
17.897811889648438,638,62621,
,638,62621,15.944009780883789
17.90100860595703,639,62719,
,639,62719,15.95744514465332
17.86223030090332,640,62817,
,640,62817,15.963412284851074
17.870174407958984,641,62915,
,641,62915,15.97816276550293
17.89862632751465,642,63013,
,642,63013,15.96737003326416
17.90033721923828,643,63111,
,643,63111,15.939827919006348
17.8522891998291,644,63209,
,644,63209,15.971874237060547
17.880313873291016,645,63307,
,645,63307,15.960326194763184
17.938203811645508,646,63405,
,646,63405,15.957327842712402
17.902902603149414,647,63503,
,647,63503,15.968900680541992
17.895381927490234,648,63601,
,648,63601,15.981743812561035
17.885141372680664,649,63699,
,649,63699,15.958952903747559
17.91057014465332,650,63797,
,650,63797,15.960082054138184
17.91069793701172,651,63895,
,651,63895,15.95043659210205
17.898588180541992,652,63993,
,652,63993,15.959603309631348
17.882797241210938,653,64091,
,653,64091,15.952306747436523
17.86394500732422,654,64189,
,654,64189,15.933619499206543
17.882692337036133,655,64287,
,655,64287,15.9859619140625
17.87434196472168,656,64385,
,656,64385,15.983386039733887
17.90021324157715,657,64483,
,657,64483,15.963634490966797
17.938995361328125,658,64581,
,658,64581,15.924495697021484
17.88106346130371,659,64679,
,659,64679,15.967416763305664
17.886489868164062,660,64777,
,660,64777,15.96751594543457
17.920289993286133,661,64875,
,661,64875,15.942473411560059
17.879819869995117,662,64973,
,662,64973,15.965909004211426
17.90096092224121,663,65071,
,663,65071,15.988268852233887
17.912506103515625,664,65169,
,664,65169,15.944453239440918
17.907703399658203,665,65267,
,665,65267,15.942766189575195
17.906600952148438,666,65365,
,666,65365,15.951772689819336
17.88239288330078,667,65463,
,667,65463,15.989360809326172
17.87972640991211,668,65561,
,668,65561,15.952828407287598
17.87498664855957,669,65659,
,669,65659,15.967914581298828
17.901477813720703,670,65757,
,670,65757,15.928451538085938
17.898967742919922,671,65855,
,671,65855,15.962116241455078
17.888839721679688,672,65953,
,672,65953,15.944343566894531
17.88870620727539,673,66051,
,673,66051,15.950451850891113
17.86726951599121,674,66149,
,674,66149,15.955415725708008
17.892974853515625,675,66247,
,675,66247,15.940348625183105
17.85542106628418,676,66345,
,676,66345,15.960419654846191
17.907470703125,677,66443,
,677,66443,15.969949722290039
17.949209213256836,678,66541,
,678,66541,15.945971488952637
17.918790817260742,679,66639,
,679,66639,15.97760009765625
17.91399574279785,680,66737,
,680,66737,15.97000789642334
17.908018112182617,681,66835,
,681,66835,15.951642990112305
17.886856079101562,682,66933,
,682,66933,15.941601753234863
17.921749114990234,683,67031,
,683,67031,15.955209732055664
17.931608200073242,684,67129,
,684,67129,15.954608917236328
17.89589500427246,685,67227,
,685,67227,15.961714744567871
17.92076301574707,686,67325,
,686,67325,15.94640827178955
17.879718780517578,687,67423,
,687,67423,15.958030700683594
17.900859832763672,688,67521,
,688,67521,15.947257995605469
17.918434143066406,689,67619,
,689,67619,15.958927154541016
17.96357536315918,690,67717,
,690,67717,15.981008529663086
17.862506866455078,691,67815,
,691,67815,15.961483001708984
17.894283294677734,692,67913,
,692,67913,15.935409545898438
17.90824317932129,693,68011,
,693,68011,15.961186408996582
17.950538635253906,694,68109,
,694,68109,15.978271484375
17.91312599182129,695,68207,
,695,68207,15.951204299926758
17.94526481628418,696,68305,
,696,68305,15.955062866210938
17.90009117126465,697,68403,
,697,68403,15.945049285888672
17.89420509338379,698,68501,
,698,68501,15.94484806060791
17.933317184448242,699,68599,
,699,68599,15.956031799316406
17.911455154418945,700,68697,
,700,68697,15.948643684387207
17.8922119140625,701,68795,
,701,68795,15.976701736450195
17.87855339050293,702,68893,
,702,68893,15.963766098022461
17.901432037353516,703,68991,
,703,68991,15.95660400390625
17.93031883239746,704,69089,
,704,69089,15.946333885192871
17.890663146972656,705,69187,
,705,69187,15.952190399169922
17.87727928161621,706,69285,
,706,69285,15.94864559173584
17.870548248291016,707,69383,
,707,69383,15.940166473388672
17.90306282043457,708,69481,
,708,69481,15.973725318908691
17.89257049560547,709,69579,
,709,69579,15.938486099243164
17.893144607543945,710,69677,
,710,69677,15.962267875671387
17.920181274414062,711,69775,
,711,69775,15.940132141113281
17.945026397705078,712,69873,
,712,69873,15.951321601867676
17.93401336669922,713,69971,
,713,69971,15.965178489685059
17.888565063476562,714,70069,
,714,70069,15.932966232299805
17.92702293395996,715,70167,
,715,70167,15.954059600830078
17.904664993286133,716,70265,
,716,70265,15.937955856323242
17.94109535217285,717,70363,
,717,70363,15.95697021484375
17.899839401245117,718,70461,
,718,70461,15.956693649291992
17.87323570251465,719,70559,
,719,70559,15.976941108703613
17.88082504272461,720,70657,
,720,70657,15.933821678161621
17.903736114501953,721,70755,
,721,70755,15.962997436523438
17.93448829650879,722,70853,
,722,70853,15.980164527893066
17.920074462890625,723,70951,
,723,70951,15.95080852508545
17.94449806213379,724,71049,
,724,71049,15.946920394897461
17.919841766357422,725,71147,
,725,71147,15.96284294128418
17.924989700317383,726,71245,
,726,71245,15.935431480407715
17.927045822143555,727,71343,
,727,71343,15.945713996887207
17.92331886291504,728,71441,
,728,71441,15.966875076293945
17.883142471313477,729,71539,
,729,71539,15.94632625579834
17.97894287109375,730,71637,
,730,71637,15.936251640319824
17.996103286743164,731,71735,
,731,71735,15.963554382324219
17.884674072265625,732,71833,
,732,71833,15.97143268585205
17.942787170410156,733,71931,
,733,71931,15.945830345153809
17.902158737182617,734,72029,
,734,72029,15.955059051513672
17.911911010742188,735,72127,
,735,72127,15.979959487915039
17.95566177368164,736,72225,
,736,72225,15.960949897766113
17.832515716552734,737,72323,
,737,72323,15.964730262756348
17.92365837097168,738,72421,
,738,72421,15.963898658752441
17.912456512451172,739,72519,
,739,72519,15.946743965148926
17.88526725769043,740,72617,
,740,72617,15.962246894836426
17.954668045043945,741,72715,
,741,72715,15.929792404174805
17.9112548828125,742,72813,
,742,72813,15.954562187194824
17.895341873168945,743,72911,
,743,72911,15.961617469787598
17.890356063842773,744,73009,
,744,73009,15.948310852050781
17.916765213012695,745,73107,
,745,73107,15.936349868774414
17.91030502319336,746,73205,
,746,73205,15.949462890625
17.899192810058594,747,73303,
,747,73303,15.945272445678711
17.93216896057129,748,73401,
,748,73401,15.937931060791016
17.934486389160156,749,73499,
,749,73499,15.953902244567871
17.88027000427246,750,73597,
,750,73597,15.945950508117676
17.894460678100586,751,73695,
,751,73695,15.949856758117676
17.894115447998047,752,73793,
,752,73793,16.00554084777832
17.88315773010254,753,73891,
,753,73891,15.954195022583008
17.91488265991211,754,73989,
,754,73989,15.922539710998535
17.875734329223633,755,74087,
,755,74087,15.946839332580566
17.951011657714844,756,74185,
,756,74185,15.971464157104492
17.877235412597656,757,74283,
,757,74283,15.949316024780273
17.930686950683594,758,74381,
,758,74381,15.938639640808105
17.866939544677734,759,74479,
,759,74479,15.968375205993652
17.88155174255371,760,74577,
,760,74577,15.985767364501953
17.900360107421875,761,74675,
,761,74675,15.928689956665039
17.903806686401367,762,74773,
,762,74773,15.937371253967285
17.903749465942383,763,74871,
,763,74871,15.969025611877441
17.921464920043945,764,74969,
,764,74969,15.948905944824219
17.894136428833008,765,75067,
,765,75067,15.953022956848145
17.94046974182129,766,75165,
,766,75165,15.91635799407959
17.963586807250977,767,75263,
,767,75263,15.940193176269531
17.908588409423828,768,75361,
,768,75361,15.95065975189209
17.87425422668457,769,75459,
,769,75459,15.942614555358887
17.895456314086914,770,75557,
,770,75557,15.941850662231445
17.912540435791016,771,75655,
,771,75655,15.984611511230469
17.948467254638672,772,75753,
,772,75753,15.9350004196167
17.93563461303711,773,75851,
,773,75851,15.931925773620605
17.8778076171875,774,75949,
,774,75949,15.953730583190918
17.95722770690918,775,76047,
,775,76047,15.976707458496094
17.913116455078125,776,76145,
,776,76145,15.937021255493164
17.888912200927734,777,76243,
,777,76243,15.963695526123047
17.90023422241211,778,76341,
,778,76341,15.935591697692871
17.882211685180664,779,76439,
,779,76439,15.948995590209961
17.915218353271484,780,76537,
,780,76537,15.954963684082031
17.883529663085938,781,76635,
,781,76635,15.981287956237793
17.933656692504883,782,76733,
,782,76733,15.969265937805176
17.914291381835938,783,76831,
,783,76831,15.923789978027344
17.949344635009766,784,76929,
,784,76929,15.952718734741211
17.959041595458984,785,77027,
,785,77027,15.949899673461914
17.921398162841797,786,77125,
,786,77125,15.969718933105469
17.90715789794922,787,77223,
,787,77223,15.966474533081055
17.935087203979492,788,77321,
,788,77321,15.931758880615234
17.943401336669922,789,77419,
,789,77419,15.9563570022583
17.89814567565918,790,77517,
,790,77517,15.944913864135742
17.944488525390625,791,77615,
,791,77615,15.970846176147461
17.93849754333496,792,77713,
,792,77713,15.954944610595703
17.946992874145508,793,77811,
,793,77811,15.966626167297363
17.9028263092041,794,77909,
,794,77909,15.964533805847168
17.95390510559082,795,78007,
,795,78007,15.946471214294434
17.962894439697266,796,78105,
,796,78105,15.936569213867188
17.910371780395508,797,78203,
,797,78203,15.96586799621582
17.911861419677734,798,78301,
,798,78301,15.990103721618652
17.923748016357422,799,78399,
,799,78399,15.959357261657715
17.866737365722656,800,78497,
,800,78497,15.976799964904785
17.908937454223633,801,78595,
,801,78595,15.949289321899414
17.872953414916992,802,78693,
,802,78693,15.972007751464844
17.92140769958496,803,78791,
,803,78791,15.956645011901855
17.875328063964844,804,78889,
,804,78889,15.958381652832031
17.91420555114746,805,78987,
,805,78987,15.960227966308594
17.833683013916016,806,79085,
,806,79085,15.950077056884766
17.881874084472656,807,79183,
,807,79183,15.957355499267578
17.90376853942871,808,79281,
,808,79281,15.967696189880371
17.938936233520508,809,79379,
,809,79379,15.971933364868164
17.881616592407227,810,79477,
,810,79477,15.955273628234863
17.92873191833496,811,79575,
,811,79575,15.97912883758545
17.93940544128418,812,79673,
,812,79673,15.952570915222168
17.939184188842773,813,79771,
,813,79771,15.957308769226074
17.914148330688477,814,79869,
,814,79869,15.951290130615234
17.902099609375,815,79967,
,815,79967,15.94981575012207
17.92884635925293,816,80065,
,816,80065,15.962154388427734
17.93903350830078,817,80163,
,817,80163,15.958999633789062
17.940698623657227,818,80261,
,818,80261,15.945216178894043
17.899539947509766,819,80359,
,819,80359,15.964118003845215
17.835491180419922,820,80457,
,820,80457,15.977526664733887
17.924100875854492,821,80555,
,821,80555,15.976613998413086
17.90114402770996,822,80653,
,822,80653,15.962151527404785
17.90962028503418,823,80751,
,823,80751,15.959675788879395
17.89329719543457,824,80849,
,824,80849,15.944557189941406
17.914112091064453,825,80947,
,825,80947,15.953763961791992
17.954572677612305,826,81045,
,826,81045,15.957128524780273
17.911495208740234,827,81143,
,827,81143,15.97083854675293
17.88569450378418,828,81241,
,828,81241,15.963752746582031
17.923276901245117,829,81339,
,829,81339,15.959689140319824
17.90612030029297,830,81437,
,830,81437,15.941069602966309
17.89779281616211,831,81535,
,831,81535,15.953445434570312
17.90632438659668,832,81633,
,832,81633,15.961660385131836
17.94307518005371,833,81731,
,833,81731,15.935418128967285
17.89286994934082,834,81829,
,834,81829,15.943099021911621
17.944461822509766,835,81927,
,835,81927,15.964611053466797
17.89204216003418,836,82025,
,836,82025,15.91352653503418
17.92702293395996,837,82123,
,837,82123,15.946475982666016
17.90584373474121,838,82221,
,838,82221,15.953129768371582
17.925142288208008,839,82319,
,839,82319,15.95159912109375
17.892436981201172,840,82417,
,840,82417,15.967432975769043
17.89982795715332,841,82515,
,841,82515,15.95284366607666
17.939470291137695,842,82613,
,842,82613,15.938244819641113
17.869140625,843,82711,
,843,82711,15.941694259643555
17.899930953979492,844,82809,
,844,82809,15.956454277038574
17.911056518554688,845,82907,
,845,82907,15.944857597351074
17.92366600036621,846,83005,
,846,83005,15.941287994384766
17.88491439819336,847,83103,
,847,83103,15.951264381408691
17.945722579956055,848,83201,
,848,83201,15.929381370544434
17.91872215270996,849,83299,
,849,83299,15.952535629272461
17.9365177154541,850,83397,
,850,83397,15.945674896240234
17.92085838317871,851,83495,
,851,83495,15.963475227355957
17.941024780273438,852,83593,
,852,83593,15.991263389587402
17.888776779174805,853,83691,
,853,83691,15.95297908782959
17.92477035522461,854,83789,
,854,83789,15.945677757263184
17.902755737304688,855,83887,
,855,83887,15.929800033569336
17.96108055114746,856,83985,
,856,83985,15.942358016967773
17.887950897216797,857,84083,
,857,84083,15.969344139099121
17.881820678710938,858,84181,
,858,84181,15.961067199707031
17.91420555114746,859,84279,
,859,84279,15.939824104309082
17.882877349853516,860,84377,
,860,84377,15.937479019165039
17.906160354614258,861,84475,
,861,84475,15.94134521484375
17.91438865661621,862,84573,
,862,84573,15.957864761352539
17.91676902770996,863,84671,
,863,84671,15.954919815063477
17.89292335510254,864,84769,
,864,84769,15.930211067199707
17.960681915283203,865,84867,
,865,84867,15.959997177124023
17.918119430541992,866,84965,
,866,84965,15.984313011169434
17.890810012817383,867,85063,
,867,85063,15.944873809814453
17.89244270324707,868,85161,
,868,85161,15.949560165405273
17.921598434448242,869,85259,
,869,85259,15.9414701461792
17.93355369567871,870,85357,
,870,85357,15.944990158081055
17.909549713134766,871,85455,
,871,85455,15.947654724121094
17.9205265045166,872,85553,
,872,85553,15.949498176574707
17.921058654785156,873,85651,
,873,85651,15.983513832092285
17.9157657623291,874,85749,
,874,85749,15.953666687011719
17.9163875579834,875,85847,
,875,85847,15.959725379943848
17.85206413269043,876,85945,
,876,85945,15.986431121826172
17.903217315673828,877,86043,
,877,86043,15.955204010009766
17.91289520263672,878,86141,
,878,86141,15.927038192749023
17.909467697143555,879,86239,
,879,86239,15.955724716186523
17.93233299255371,880,86337,
,880,86337,15.948588371276855
17.91410255432129,881,86435,
,881,86435,15.92930793762207
17.896926879882812,882,86533,
,882,86533,15.946991920471191
17.916902542114258,883,86631,
,883,86631,15.952115058898926
17.900522232055664,884,86729,
,884,86729,15.963936805725098
17.94843292236328,885,86827,
,885,86827,15.942498207092285
17.94248390197754,886,86925,
,886,86925,15.96179485321045
17.91257095336914,887,87023,
,887,87023,15.949068069458008
17.964527130126953,888,87121,
,888,87121,15.954060554504395
17.923067092895508,889,87219,
,889,87219,15.94573974609375
17.9490909576416,890,87317,
,890,87317,15.960405349731445
17.897159576416016,891,87415,
,891,87415,15.955143928527832
17.93077850341797,892,87513,
,892,87513,15.957435607910156
17.906299591064453,893,87611,
,893,87611,15.9317626953125
17.944631576538086,894,87709,
,894,87709,15.940291404724121
17.927536010742188,895,87807,
,895,87807,15.973590850830078
17.96760368347168,896,87905,
,896,87905,15.943946838378906
17.91990852355957,897,88003,
,897,88003,15.972511291503906
17.892263412475586,898,88101,
,898,88101,15.953902244567871
17.933807373046875,899,88199,
,899,88199,15.96588134765625
17.94363784790039,900,88297,
,900,88297,15.942919731140137
17.915699005126953,901,88395,
,901,88395,15.923051834106445
17.911577224731445,902,88493,
,902,88493,15.935890197753906
17.950563430786133,903,88591,
,903,88591,15.958942413330078
17.910736083984375,904,88689,
,904,88689,15.943842887878418
17.903141021728516,905,88787,
,905,88787,15.945773124694824
17.8863468170166,906,88885,
,906,88885,15.955668449401855
17.9306697845459,907,88983,
,907,88983,15.928027153015137
17.932308197021484,908,89081,
,908,89081,15.979828834533691
17.870670318603516,909,89179,
,909,89179,15.934616088867188
17.892333984375,910,89277,
,910,89277,15.953680992126465
17.91019630432129,911,89375,
,911,89375,15.968189239501953
17.929956436157227,912,89473,
,912,89473,15.941129684448242
17.87672233581543,913,89571,
,913,89571,15.944326400756836
17.914785385131836,914,89669,
,914,89669,15.929679870605469
17.94438934326172,915,89767,
,915,89767,15.942533493041992
17.946992874145508,916,89865,
,916,89865,15.948417663574219
17.9335880279541,917,89963,
,917,89963,15.952844619750977
17.92788314819336,918,90061,
,918,90061,15.944104194641113
17.902137756347656,919,90159,
,919,90159,15.961490631103516
17.902082443237305,920,90257,
,920,90257,15.945043563842773
17.9112491607666,921,90355,
,921,90355,15.974793434143066
17.90207862854004,922,90453,
,922,90453,15.948474884033203
17.9310302734375,923,90551,
,923,90551,15.960227966308594
17.887638092041016,924,90649,
,924,90649,15.934776306152344
17.968894958496094,925,90747,
,925,90747,15.950883865356445
17.929574966430664,926,90845,
,926,90845,15.957392692565918
17.962507247924805,927,90943,
,927,90943,15.938314437866211
17.920888900756836,928,91041,
,928,91041,15.927530288696289
17.95900535583496,929,91139,
,929,91139,15.951201438903809
17.897220611572266,930,91237,
,930,91237,15.9583740234375
17.899322509765625,931,91335,
,931,91335,15.952730178833008
17.87989616394043,932,91433,
,932,91433,15.923486709594727
17.916959762573242,933,91531,
,933,91531,15.947488784790039
17.89552879333496,934,91629,
,934,91629,15.964517593383789
17.947139739990234,935,91727,
,935,91727,15.9525146484375
17.922426223754883,936,91825,
,936,91825,15.955928802490234
17.899879455566406,937,91923,
,937,91923,15.931503295898438
17.89803123474121,938,92021,
,938,92021,15.950027465820312
17.934110641479492,939,92119,
,939,92119,15.9522066116333
17.919544219970703,940,92217,
,940,92217,15.935007095336914
17.902156829833984,941,92315,
,941,92315,15.959329605102539
17.908935546875,942,92413,
,942,92413,15.942699432373047
17.930606842041016,943,92511,
,943,92511,15.969816207885742
17.914608001708984,944,92609,
,944,92609,15.953747749328613
17.91729164123535,945,92707,
,945,92707,15.94570255279541
17.957489013671875,946,92805,
,946,92805,15.946622848510742
17.941959381103516,947,92903,
,947,92903,15.944169998168945
17.948301315307617,948,93001,
,948,93001,15.954935073852539
17.942420959472656,949,93099,
,949,93099,15.935985565185547
17.881338119506836,950,93197,
,950,93197,15.938512802124023
17.959857940673828,951,93295,
,951,93295,15.938278198242188
17.909690856933594,952,93393,
,952,93393,15.934134483337402
17.927783966064453,953,93491,
,953,93491,15.950268745422363
17.967374801635742,954,93589,
,954,93589,15.945772171020508
17.908893585205078,955,93687,
,955,93687,15.957514762878418
17.92604637145996,956,93785,
,956,93785,15.948800086975098
17.933765411376953,957,93883,
,957,93883,15.948234558105469
17.927196502685547,958,93981,
,958,93981,15.959110260009766
17.890268325805664,959,94079,
,959,94079,15.941361427307129
17.913379669189453,960,94177,
,960,94177,15.9652738571167
17.942358016967773,961,94275,
,961,94275,15.951384544372559
17.860702514648438,962,94373,
,962,94373,15.947248458862305
17.930156707763672,963,94471,
,963,94471,15.963057518005371
17.939605712890625,964,94569,
,964,94569,15.966072082519531
17.89259910583496,965,94667,
,965,94667,15.952079772949219
17.925479888916016,966,94765,
,966,94765,15.947648048400879
17.867591857910156,967,94863,
,967,94863,15.932222366333008
17.944503784179688,968,94961,
,968,94961,15.951444625854492
17.873926162719727,969,95059,
,969,95059,15.943150520324707
17.885698318481445,970,95157,
,970,95157,15.93403434753418
17.93284797668457,971,95255,
,971,95255,15.955050468444824
17.892871856689453,972,95353,
,972,95353,15.941559791564941
17.91411018371582,973,95451,
,973,95451,15.948993682861328
17.911436080932617,974,95549,
,974,95549,15.953922271728516
17.91960334777832,975,95647,
,975,95647,15.935633659362793
17.925233840942383,976,95745,
,976,95745,15.948694229125977
17.903255462646484,977,95843,
,977,95843,15.948798179626465
17.931591033935547,978,95941,
,978,95941,15.93929386138916
17.895925521850586,979,96039,
,979,96039,15.966116905212402
17.894485473632812,980,96137,
,980,96137,15.9515380859375
17.920597076416016,981,96235,
,981,96235,15.9442777633667
17.906391143798828,982,96333,
,982,96333,15.964934349060059
17.888702392578125,983,96431,
,983,96431,15.957691192626953
17.86703872680664,984,96529,
,984,96529,15.956096649169922
17.93178367614746,985,96627,
,985,96627,15.922123908996582
17.943021774291992,986,96725,
,986,96725,15.921222686767578
17.970035552978516,987,96823,
,987,96823,15.948007583618164
17.888946533203125,988,96921,
,988,96921,15.936860084533691
17.899316787719727,989,97019,
,989,97019,15.9356107711792
17.932292938232422,990,97117,
,990,97117,15.964911460876465
17.885135650634766,991,97215,
,991,97215,15.953685760498047
17.90958595275879,992,97313,
,992,97313,15.955887794494629
17.893754959106445,993,97411,
,993,97411,15.947208404541016
17.922170639038086,994,97509,
,994,97509,15.957923889160156
17.906850814819336,995,97607,
,995,97607,15.928054809570312
17.912059783935547,996,97705,
,996,97705,15.956748962402344
17.91676139831543,997,97803,
,997,97803,15.953333854675293
17.881349563598633,998,97901,
,998,97901,15.948868751525879
